COD_TIPO,COD_BE,ORD_TIPO,NOMBRE50,NOMBRE105,OBSERVACIONES,CODIGOCIF,SIGLAVIA,NOMBREVIA,NUMEROVIA,RESTODOM,CODPOSTAL,POBLACION,PROVINCIA,CODPAIS,SERVTASA,TELEFONO,PENDBAJA,NUMFAX,DIRINTERNET,FCHBAJA,MOTBAJA,CODENTSUC,FECHACTUALIZA,FECHAALTA,CODAUT,CODPROV,NOMCOMERCIAL,INDICATIVONC,BIC,NOMENTMATRIZ,DIRENTMATRIZ,LOCENTMATRIZ,CPENTMATRIZ,TELENTMATRIZ,FAXENTMATRIZ,INTERNETENTMATRIZ,COD_AUTONOMIA,NOMBRE105_ENT_SUC,NOMBRE35,ANAGRAMA
BL,0120,900001,"BANCO DE LUGO, S.A.","BANCO DE LUGO, S.A.",,,CL,GENERALISIMO FRANCO,10,,27000,LUGO,,ES,,0,,0,,31/12/1973,POR FUSION POR ABSORCION POR,0097,06/03/2008,07/06/1964,,27,,N,,,,,,,,,11,"BANCO DE GALICIA, S.A.","BANCO DE LUGO, S.A.",BCO.DE LUGO
BL,0126,900001,"BANCO DE BURGOS, S.A.","BANCO DE BURGOS, S.A.",,A09003450,PZ,MAYOR,25,,9000,BURGOS,,ES,,0,,0,,28/01/1972,POR FUSION POR ABSORCION POR,0066,06/03/2008,10/05/1965,,9,,N,,,,,,,,,7,"BANCO MERCANTIL E INDUSTRIAL, S.A.","BANCO DE BURGOS, S.A.",B.DE BURGOS
BL,0134,900001,"NUEVO BANCO, S.A.","NUEVO BANCO, S.A.",,A28324614,PS,HABANA,3,,28036,MADRID,,ES,,0,,0,,03/04/1981,POR FUSION POR ABSORCION POR,0122,06/03/2008,09/04/1973,,28,,N,,,,,,,,,12,"BANCO DE LEVANTE, S.A.","NUEVO BANCO, S.A.",NUEVO BANCO
BL,0140,900001,"BANCO DEL PAIS, S.A.","BANCO DEL PAIS, S.A.",,A28410322,CL,SERRANO,9,,28001,MADRID,,ES,,0,,0,,28/10/1980,POR REVOCACION AUTORIZACION POR ACUERDO DEL C.E.B.E. DE 28.10.1980,0000,06/03/2008,23/10/1975,,28,,N,,,,,,,,,12,,"BANCO DEL PAIS, S.A.",B. DEL PAIS
BR,0007,900004,BANCO ASTURIANO DE  INDUSTRIA Y COMERCIO,BANCO ASTURIANO DE LA INDUSTRIA Y COMERCIO,,,CL,MENDIZABAL,1,,33003,OVIEDO,ASTURIAS,ES,,0,,0,,22/12/1970,POR FUSION POR ABSORCION POR,0010,06/03/2008,23/09/1899,,33,,N,,,,,,,,,3,"BANCO DE BILBAO, S.A.",BCO. ASTURIANO INDUSTRIA Y COMERCIO,ASTURIANO I.Y C
BR,0014,900004,"BANCO CASTELLANO, S.A.","BANCO CASTELLANO, S.A.",,,CL,DUQUE DE LA VICTORIA,14,,47001,VALLADOLID,,ES,,0,,0,,24/12/1970,POR FUSION POR ABSORCION POR,0010,06/03/2008,23/01/1900,,47,,N,,,,,,,,,7,"BANCO DE BILBAO, S.A.","BANCO CASTELLANO, S.A.",BANCOCASTELLANO
BR,0023,900004,"BANCO DE LA CORUÑA, S.A.","BANCO DE LA CORUÑA, S.A.",,A15000102,CL,CANTON PEQUEÑO,18,,15003,LA CORUÑA,,ES,,0,,0,,29/12/1970,POR FUSION POR ABSORCION POR,0010,06/03/2008,08/12/1917,,15,,N,,,,,,,,,11,"BANCO DE BILBAO, S.A.","BANCO DE LA CORUÑA, S.A.",BANCO LA CORUÑA
BR,0027,900004,CREDITO NAVARRO,CREDITO NAVARRO,,,PZ,CASTILLO,21,,31001,PAMPLONA,NAVARRA,ES,,0,,0,,19/12/1972,POR FUSION POR ABSORCION POR,0016,06/03/2008,21/06/1863,,31,,N,,,,,,,,,14,"BANCO CENTRAL, S.A.",CREDITO NAVARRO,CTO.NAVARRO
BR,0039,900004,BANCO DE GIJON,BANCO DE GIJON,,A33600156,CL,MOROS,3-5,,33206,GIJON,ASTURIAS,ES,,0,,0,,08/03/1977,POR FUSION POR ABSORCION POR,0049,06/03/2008,20/10/1899,,33,,N,,,,,,,,,3,"BANCO HISPANO AMERICANO, S.A.",BANCO DE GIJON,BANCO GIJON
BR,0052,900004,"BANCA INDUSTRIAL DE BARCELONA, S.A.","BANCA INDUSTRIAL DE BARCELONA, S.A.",,,PZ,URQUINAONA,11,,8010,BARCELONA,,ES,,0,,0,,23/06/1970,POR FUSION POR ABSORCION POR,0085,06/03/2008,22/01/1923,,8,,N,,,,,,,,,9,"BANCO DE SANTANDER, SOCIEDAD ANONIMA DE CREDITO","BANCA INDUSTRIAL DE BARCELONA, S.A.",INDUST.BARNA
BR,0084,900004,"BANCO DE SAN SEBASTIAN, S.A.","BANCO DE SAN SEBASTIAN, S.A.",,A20000741,AV,ESPAÑA,19,,20005,SAN SEBASTIAN,GUIPUZCOA,ES,,0,,0,,17/07/1975,POR FUSION POR ABSORCION POR,0049,06/03/2008,25/06/1909,,20,,N,,,,,,,,,16,"BANCO HISPANO AMERICANO, S.A.","BANCO DE SAN SEBASTIAN, S.A.",S.SEBASTIAN
BR,0098,900004,"BANCA VILELLA, S.A.","BANCA VILELLA, S.A.",,,CL,GARCIA MORATO,13-15,,43000,REUS,TARRAGONA,ES,,0,,0,,31/07/1969,POR FUSION POR ABSORCION POR,0102,06/03/2008,17/05/1879,,43,,N,,,,,,,,,9,"BANCO DE VIZCAYA, S.A.","BANCA VILELLA, S.A.",BANCA VILELLA
BN,0005,900005,BANCO DE ARAGON,BANCO DE ARAGON,,,CL,COSO,36-40,,50004,ZARAGOZA,,ES,,0,,0,,29/01/1971,POR FUSION POR ABSORCION POR,0016,06/03/2008,21/12/1909,,50,,N,,,,,,,,,2,"BANCO CENTRAL, S.A.",BANCO DE ARAGON,BANCO DE ARAGON
BN,0018,900005,"BANCO COCA, S.A.","BANCO COCA, S.A.",,A37000130,CL,DOCTOR RIESGO,29,,37000,SALAMANCA,,ES,,0,,0,,08/09/1978,POR FUSION POR ABSORCION POR,0030,06/03/2008,01/01/1893,,37,,N,,,,,,,,,7,"BANCO ESPAÑOL DE CREDITO, S.A.","BANCO COCA, S.A.",BANCO COCA
BN,0051,900005,"BANCO IBERICO, S.A.","BANCO IBERICO, S.A.",,A28035236,ZZ,GRAN VIA,18-20,,28013,MADRID,,ES,,0,,0,,03/02/1978,POR FUSION POR ABSORCION POR,0016,06/03/2008,22/03/1946,,28,,N,,,,,,,,,12,"BANCO CENTRAL, S.A.","BANCO IBERICO, S.A.",BCO.IBERICO
BN,0066,900005,BANCO MERCANTIL E INDUSTRIAL,"BANCO MERCANTIL E INDUSTRIAL, S.A.",,A28000834,CL,ALCALA,31,,28014,MADRID,,ES,,0,,0,,08/03/1977,POR FUSION POR ABSORCION POR,0049,06/03/2008,12/03/1931,,28,,N,,,,,,,,,12,"BANCO HISPANO AMERICANO, S.A.",BANCO MERCANTIL E INDUSTRIAL,MERCANTIL I.
BN,0080,900005,"BANCO RURAL Y MEDITERRANEO, S.A.","BANCO RURAL Y MEDITERRANEO, S.A.",,A28000594,CL,ALCALA,17,,28014,MADRID,,ES,,0,,0,,15/06/1982,POR FUSION POR ABSORCION POR,0104,06/03/2008,09/07/1920,,28,,N,,,,,,,,,12,"BANCO EXTERIOR DE ESPAÑA, S.A.","BANCO RURAL Y MEDITERRANEO, S.A.",RURAL Y MED.
BN,0092,900005,"BANCO URQUIJO, S.A.","BANCO URQUIJO, S.A.",,A28000230,PZ,REY,1,PLTA. 2,28004,MADRID,,ES,,0,,0,,11/01/1984,POR FUSION POR ABSORCION POR,0112,06/03/2008,01/01/1918,,28,,N,,,,,,,,,12,"BANCO URQUIJO UNION, S.A.","BANCO URQUIJO, S.A.",BCO. URQUIJO
BN,0110,900005,"BANCO INDUSTRIAL DE LEON, S.A.","BANCO INDUSTRIAL DE LEON, S.A.",,A24004160,PZ,SANTO DOMINGO,1,,24003,LEON,,ES,,0,,0,,16/11/1976,POR FUSION POR ABSORCION POR,0111,06/03/2008,20/10/1963,,24,,N,,,,,,,,,7,"BANCO DE FOMENTO, S.A.","BANCO INDUSTRIAL DE LEON, S.A.",IND.DE LEON
SAF,4751,904700,"LISIN, S.A.","LISIN, S.A.",,A08812364,CL,BALMES,89-91,PL. 7,8008,BARCELONA,,ES,,932545008,,0,,18/03/1993,POR CAMBIO DE OBJETO SOCIAL,0000,06/03/2008,14/04/1983,,8,,N,,,,,,,,,9,,"LISIN, S.A.",LISIN SA
BN,0139,900005,"BANCO DE LOS PIRINEOS, S.A.","BANCO DE LOS PIRINEOS, S.A.",,A17026345,CR,BARCELONA,19,,17002,GERONA,,ES,,0,,0,,08/11/1984,POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 28.12.1983,0000,06/03/2008,31/05/1975,,17,,N,,,,,,,,,9,,"BANCO DE LOS PIRINEOS, S.A.",B.PIRINEOS
CRC,3000,903000,CAJA RURAL NACIONAL,CAJA RURAL NACIONAL,,F28155414,ZZ,GRAN VIA,19,,28013,MADRID,,ES,,0,,0,,06/07/1984,POR DISOLUCION Y CESION DE ACTIVOS Y PASIVOS A,1001,06/03/2008,17/03/1969,,28,,N,,,,,,,,,12,"BANCO DE CREDITO AGRICOLA, S.A.",CAJA RURAL NACIONAL,CR.NACIONAL
CRC,3010,903000,"CAJA RURAL PROVINCIAL DE BARCELONA, S.C.C.C.L.","CAJA RURAL PROVINCIAL DE BARCELONA, SDAD. COOP. CATALANA CTO. LTDA.",,F08224818,ZZ,VIA LAYETANA,3,,8003,BARCELONA,,ES,,0,,0,,21/03/1989,POR FUSION POR ABSORCION POR,2011,06/03/2008,21/07/1964,,8,,N,,,,,,,,,9,CAJA DE AHORROS Y MONTE DE PIEDAD DE BARCELONA,CAJA RURAL PROVINCIAL DE BARCELONA,CR.BARCELONA
CRC,3011,903000,CAJA RURAL PROVINCIAL DE CACERES,CAJA RURAL PROVINCIAL DE CACERES,,F10005338,AV,VIRGEN DE GUADALUPE,2,,10001,CACERES,,ES,,0,,0,,22/03/1989,POR FUSION POR ABSORCION POR,2061,06/03/2008,19/11/1969,,10,,N,,,,,,,,,10,CAJA DE AHORROS Y MONTE DE PIEDAD DE SALAMANCA,CAJA RURAL PROVINCIAL DE CACERES,CR.P.CACERES
CRC,3013,903000,"CAJA RURAL PROVINCIAL DE AVILA, EN LIQUIDACION","CAJA RURAL PROVINCIAL DE AVILA, SDAD. COOP. CTO. LTDA., EN LIQUIDACION",,F05001763,CL,DUQUE DE ALBA,1,,5001,AVILA,,ES,,0,,0,,01/02/1989,POR FUSION POR ABSORCION POR,2061,06/03/2008,22/04/1960,,5,,N,,,,,,,,,7,CAJA DE AHORROS Y MONTE DE PIEDAD DE SALAMANCA,CAJA RURAL PROVINCIAL DE AVILA,CR.P.AVILA
CRC,3014,903000,"CAJA RURAL PROVINCIAL DE GERONA, S.COOP.CTO.LTDA.","CAJA RURAL PROVINCIAL DE GERONA, SDAD. COOP. CTO. LTDA.",,F17020835,AV,JAIME I,38,,17001,GERONA,,ES,,0,,0,,09/08/1988,POR FUSION POR ABSORCION POR,2038,06/03/2008,25/03/1971,,17,,N,,,,,,,,,9,CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,CAJA RURAL PROVINCIAL DE GERONA,CR.P.GERONA
CRC,3071,903000,"CAJA RURAL PROVINCIAL DE MADRID, S.COOP.CTO.LTDA.","CAJA RURAL PROVINCIAL DE MADRID, SDAD. COOP. CTO. LTDA.",,F28169407,PS,SAN FRANCISCO DE SALES,10,,28003,MADRID,,ES,,0,,0,,27/06/1986,POR FUSION POR ABSORCION POR,2038,06/03/2008,01/01/1961,,28,,N,,,,,,,,,12,CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,CAJA RURAL PROVINCIAL DE MADRID,CR.P.MADRID
CRC,3073,903000,"CAJA RURAL PROVINCIAL DE MURCIA, S.COOP.CTO.LTDA.","CAJA RURAL PROVINCIAL DE MURCIA, SDAD. COOP. CTO. LTDA.",,F30009450,PZ,VILLALEAL,2,,30001,MURCIA,,ES,,0,,0,,15/06/1988,POR CESION GLOBAL DE ACTIVOS Y PASIVOS A,2043,06/03/2008,01/01/1960,,30,,N,,,,,,,,,13,CAJA DE AHORROS DE MURCIA,CAJA RURAL PROVINCIAL DE MURCIA,CR.P.MURCIA
CRC,3074,903000,"CAJA RURAL PROVINCIAL DE ORENSE, S.COOP.CTO.LTDA.","CAJA RURAL PROVINCIAL DE ORENSE, SDAD. COOP. CTO. LTDA.",,F32002784,CL,JUAN XXIII,35,,32003,ORENSE,,ES,,0,,0,,10/01/1989,POR FUSION POR ABSORCION POR,2091,06/03/2008,24/06/1961,,32,,N,,,,,,,,,11,CAJA DE AHORROS DE GALICIA,CAJA RURAL PROVINCIAL DE ORENSE,CR.P.ORENSE
CRC,3075,903000,"CAJA RURAL PROVINCIAL, S.C.C.AGR.LTD.REUS, EN LIQ.","CAJA RURAL PROVINCIAL, SDAD. COOP. DE CTO. AGRARIO LTDA. DE REUS, EN LIQUIDACION",,F43010412,ZZ,ARRABAL DE SAN PEDRO,5-7,,43204,REUS,TARRAGONA,ES,,0,,0,,01/02/1989,POR CESION GLOBAL DE ACTIVOS Y PASIVOS A,2038,06/03/2008,01/01/1960,,43,,N,,,,,,,,,9,CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,CAJA RURAL PROVINCIAL DE REUS,CR.P. REUS
CRC,3077,903000,"CAJA RURAL DE CANTABRIA, EN LIQUIDACION","CAJA RURAL DE CANTABRIA, SDAD. COOP. CTO. LTDA., EN LIQUIDACION",,F39005897,CL,MARCELINO S. SAUTUOLA,15,,39003,SANTANDER,CANTABRIA,ES,,0,,0,,01/02/1989,POR ESCISION TOTAL,2038,06/03/2008,01/01/1917,,39,,N,,,,,,,,,6,CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,CAJA RURAL DE CANTABRIA,C.R.CANTABR.
CRC,3088,903000,"CAJA RURAL PROVINCIAL DE ALAVA, S.COOP.CTO.LTDA","CAJA RURAL PROVINCIAL DE ALAVA, SDAD. COOP. CTO. LTDA.",,F01006725,CL,PAZ,11,,1004,ALAVA,VITORIA,ES,,0,,0,,29/01/1987,POR FUSION POR ABSORCION POR,3084,06/03/2008,02/03/1970,,1,,N,,,,,,,,,16,"CAJA RURAL VASCA, SDAD. COOP. CTO. LTDA.",CAJA RURAL PROVINCIAL DE ALAVA,CR.P.ALAVA
CRNC,3002,903002,CAJA RURAL DE BADAJOZ,CAJA RURAL DE BADAJOZ,,,CL,SAN JUAN,10,,6002,BADAJOZ,,ES,,0,,0,,31/12/1975,POR FUSION POR ABSORCION POR,3009,06/03/2008,31/08/1971,,6,,N,,,,,,,,,10,CAJA RURAL PROVINCIAL DE BADAJOZ,CAJA RURAL DE BADAJOZ,CR.BADAJOZ
CRNC,3004,903002,"CAJA RURAL DEL MEDITERRANEO, S. COOP. CTO. LTDA.",CAJA RURAL DEL MEDITERRANEO SDAD. COOP. CTO. LTDA.,,F03023595,CL,DUQUE DE TAMAMES,32-34,,3300,ORIHUELA,ALICANTE,ES,,0,,0,,21/03/1989,POR FUSION POR ABSORCION POR,2005,06/03/2008,31/05/1969,,3,,N,,,,,,,,,15,CAJA DE AHORROS PROVINCIAL DE ALICANTE,CAJA RURAL DEL MEDITERRANEO,CR.MEDITERRA
CRNC,3006,903002,"CAJA RURAL PROVINCIAL DE PONTEVEDRA, S.C.C.L.","CAJA RURAL PROVINCIAL DE PONTEVEDRA, SDAD. COOP. CTO. LTDA.",,F36003762,PZ,CALVO SOTELO,3,,36001,PONTEVEDRA,,ES,,0,,0,,21/11/1986,POR FUSION POR ABSORCION POR,2091,06/03/2008,10/11/1961,,36,,N,,,,,,,,,11,CAJA DE AHORROS DE GALICIA,CAJA RURAL PROVINCIAL DE PONTEVEDRA,CR.PONTEVEDR
CRNC,3012,903002,"CAJA RURAL PROVINCIAL DE CADIZ, EN LIQUIDACION","CAJA RURAL PROVINCIAL DE CADIZ, SDAD. COOP. CTO. LTDA., EN LIQUIDACION",,F11605649,CL,LARGA,54-56,,11403,JEREZ DE LA FRONTERA,CADIZ,ES,,0,,0,,31/03/1987,POR FUSION POR ABSORCION POR,2071,06/03/2008,07/06/1969,,11,,N,,,,,,,,,1,CAJA DE AHORROS PROVINCIAL SAN FERNANDO DE SEVILLA ( CAJA SAN FERNANDO ),CAJA RURAL PROVINCIAL DE CADIZ,CR.P.CADIZ
CRNC,3086,903002,"CAJA RURAL PROVINCIAL DE PALENCIA, S.C.C.L.","CHJA RURAL PROVINCIAL DE PALENCIA, SDAD. COOP. CTO. LTDA.",,F34003780,PZ,ABILIO CALDERON,S/N,,34001,PALENCIA,,ES,,0,,0,,01/02/1989,POR CESION GLOBAL DE ACTIVOS Y PASIVOS A,2038,06/03/2008,02/07/1971,,34,,N,,,,,,,,,7,CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID,CAJA RURAL PROVINCIAL DE PALENCIA,CRP.PALENCIA
CRNC,3087,903002,"COOPERATIVA DE CREDITO, CAJA RURAL 'SAN MATEO'","COOPERATIVA DE CREDITO, CAJA RURAL 'SAN MATEO'",,F46027553,CL,REYES CATOLICOS,54,,46300,UTIEL,VALENCIA,ES,,0,,0,,24/08/1987,POR DISOLUCION,0000,06/03/2008,25/10/1960,,46,,N,,,,,,,,,15,,"COOP. CTO. CAJA RURAL ""SAN MATEO""",CR.SAN MATEO
CRNC,3091,903002,"CAJA RURAL COMARCAL DE TALAVERA, S.C.C.L., EN LIQ.","CAJA RURAL COMARCAL DE TALAVERA, SDAD. COOP. CTO. LTDA., EN LIQUIDACION",,G45002235,CL,SAN ISIDRO,4-6,,45600,TALAVERA DE LA REINA,TOLEDO,ES,,0,,0,,01/02/1989,POR DISOLUCION CON CESION DE GLOBAL DE ACTIVOS Y PASIVOS A,2012,06/03/2008,03/07/1970,,45,,N,,,,,,,,,8,CAJA DE PENSIONES PARA LA VEJEZ Y DE AHORROS DE CATALUÑA Y BALEARES,CAJA RURAL COMARCAL DE TALAVERA,CRC.TALAVERA
CRNC,3099,903002,COOP. CTO. CAJA RURAL DEL VALLE DE AYORA,"COOPERATIVA DE CREDITO, CAJA RURAL DEL VALLE DE AYORA",,,PZ,CAUDILLO,8,,46620,AYORA,VALENCIA,ES,,0,,0,,13/10/1976,POR FUSION POR ABSORCION POR,3094,06/03/2008,21/12/1968,,46,,N,,,,,,,,,15,COOPERATIVA DE CREDITO CAJA RURAL 'LA UNION',CAJA RURAL DEL VALLE DE AYORA,CR. DE AYORA
CRNC,3101,903002,"SDAD.COOP.CTO.AGR.LTDA., CAJA RURAL DE LA MANCHA","SOCIEDAD COOP. CTO. AGRARIO LTDA., CAJA RURAL DE LA MANCHA",,F02004729,CL,SANTA CLARA,8,,2600,VILLARROBLEDO,ALBACETE,ES,,0,,0,,11/10/1985,POR ACUERDO DEL C.E.B.E.,0000,06/03/2008,29/10/1966,,2,,N,,,,,,,,,8,,CAJA RURAL DE LA MANCHA,CR.LAMANCHA
CRNC,3103,903002,"CAJA RURAL DEL PIRINEO, SDAD. COOP. CTO. LTDA.","CAJA RURAL DEL PIRINEO, SDAD. COOP. CTO. LTDA.",,F25013673,CL,SAN MIGUEL DEL PUY,S/N,,25500,POBLA DE SEGUR,LERIDA,ES,,0,,0,,02/09/1986,POR FUSION POR ABSORCION POR,2011,06/03/2008,10/03/1969,,25,,N,,,,,,,,,9,CAJA DE AHORROS Y MONTE DE PIEDAD DE BARCELONA,"CAJA RURAL DEL PIRINEO, S.C.C.L.",CR. PIRINEO
CRNC,3106,903002,"C.R.CTO.COOP. COMARCAL AVICULTURA REUS, S.C.C.C.L.","CAJA RURAL DE CTO. DE LA COOP. COMARCAL DE AVICULTURA DE REUS, SDAD. COOP. CATALANA DE CTO. LTDA.",,F43013101,PZ,LIBERTAD,6,,43201,REUS,TARRAGONA,ES,,0,,0,,10/01/1989,POR FUSION POR ABSORCION POR,2013,06/03/2008,27/02/1960,,43,,N,,,,,,,,,9,CAJA DE AHORROS DE CATALUÑA,CAJA RURAL COMARCAL-REUS,CR.COM.REUS
CRNC,3107,903002,"CAJA RURAL LOS PEDROCHES, SDAD. COOP. CTO.","CAJA RURAL LOS PEDROCHES, SOCIEDAD COOPERATIVA DE CREDITO",,F14013981,AV,GENERALISIMO,17,,14400,POZOBLANCO,CORDOBA,ES,,0,,0,,06/04/1979,POR FUSION POR ABSORCION POR,3063,06/03/2008,29/12/1960,,14,,N,,,,,,,,,1,"COOPERATIVA DE CREDITO, CAJA RURAL PROVINCIAL DE CORDOBA","CAJA RURAL LOS PEDROCHES, S.C.C.",CR.PEDROCHES
CRNC,3109,903002,"S. COOP. CTO. AGR., CAJA RURAL DE FUENTES DE LEON","SDAD. COOP. CTO. AGRARIO, CAJA RURAL DE FUENTES DE LEON",,F06005169,CL,CALVO SOTELO,1,,6280,FUENTES DE LEON,BADAJOZ,ES,,0,,0,,02/02/1989,POR FUSION POR ABSORCION POR,3009,06/03/2008,15/11/1968,,6,,N,,,,,,,,,10,"CAJA RURAL PROVINCIAL DE BADAJOZ, SDAD. COOP. CTO.",CAJA RURAL DE FUENTES DE LEON,CR.FUENTESLE
CRNC,3122,903002,"COOP. CTO., CAJA RURAL 'NTRA. SRA. DE LOS ANGELES'","COOPERATIVA DE CREDITO, CAJA RURAL 'NUESTRA SEÑORA DE LOS ANGELES'",,F46043766,CL,JOSE ANTONIO,61,,46177,TUEJAR,VALENCIA,ES,,0,,0,,01/02/1989,POR DISOLUCION CON CESION GLOBAL DE ACTIVOS Y PASIVOS A,3094,06/03/2008,17/04/1969,,46,,N,,,,,,,,,15,"CAJA RURAL DE LA VALENCIA CASTELLANA, SDAD. COOP. CTO. LTDA., DE REQUENA","C.RURAL ""NTRA. SRA. DE LOS ANGELES""",CR.SRA.ANGEL
CRNC,3125,903002,(COOP. CTO. AGRICOLA) 'CAJA RURAL DE ALMANSA',(COOPERATIVA DE CREDITO AGRICOLA) 'CAJA RURAL DE ALMANSA',,F02004380,CL,JOSE ANTONIO,157,,2640,ALMANSA,ALBACETE,ES,,0,,0,,23/01/1981,POR FUSION POR ABSORCION POR,3094,06/03/2008,10/03/1969,,2,,N,,,,,,,,,8,"CAJA RURAL DE LA VALENCIA CASTELLANA, SDAD. COOP. CTO. LTDA., DE REQUENA","(C.C.AGR.) ""CAJA RURAL DE ALMANSA""",CR.ALMANSA
CRNC,3126,903002,"CAJA RURAL DE CENIZATE, S.C.C.L., EN LIQUIDACION","CAJA RURAL DE CENIZATE, SDAD. COOP. CTO. LTDA., EN LIQUIDACION",,F02004174,PZ,MAYOR,2,,2247,CENIZATE,ALBACETE,ES,,0,,0,,22/01/1988,POR FUSION POR ABSORCION POR,3056,06/03/2008,10/01/1969,,2,,N,,,,,,,,,8,"CAJA RURAL PROVINCIAL DE ALBACETE, SDAD. COOP. CTO. LTDA.","CAJA RURAL DE CENIZATE, S.C.C.L.",CR.CENIZATE
CRNC,3132,903002,COOP.CTO. C. RURAL 'SAN MARTIN' DE S.MARTIN DE UNX,COOPERATIVA DE CREDITO CAJA RURAL 'SAN MARTIN' DE SAN MARTIN DE UNX,,,CL,PADRE SALES MENDIZABAL,11,,31495,SAN MARTIN DE UNX,NAVARRA,ES,,0,,0,,24/04/1981,POR FUSION POR ABSORCION POR,3008,06/03/2008,11/08/1969,,31,,N,,,,,,,,,14,"CAJA RURAL DE NAVARRA, SDAD. COOP. CTO. LTDA.","CAJA RURAL ""SAN MARTIN""",CC.SANMARTIN
CRNC,3133,903002,CAJA RURAL COOPERATIVA DE CREDITO DE HOYOCASERO,CAJA RURAL COOPERATIVA DE CREDITO DE HOYOCASERO,,,ZZ,PLAZUELA DEL SINDICATO,1,,5000,AVILA,,ES,,0,,0,,27/02/1981,POR FUSION POR ABSORCION POR,3013,06/03/2008,15/04/1947,,5,,N,,,,,,,,,7,"CAJA RURAL PROVINCIAL DE AVILA, SDAD. COOP. CTO. LTDA.",CAJA RURAL COOP. CTO. DE HOYOCASERO,CR.HOYOCASER
CRNC,3136,903002,"CAJA RURAL DE SAX, MONTAÑA Y VINALOPO, S.C.L.","CAJA RURAL DE SAX, MONTAÑA Y VINALOPO, SDAD. COOP. LTDA.",,F03025210,CL,GRAN VIA,2,,3630,SAX,ALICANTE,ES,,0,,0,,19/02/1987,POR FUSION POR ABSORCION POR,3082,06/03/2008,09/07/1969,,3,,N,,,,,,,,,15,"CAJA RURAL DE VALENCIA, COOPERATIVA DE CREDITO VALENCIANA","C.RURAL DE SAX, MONTAÑA Y VINALOPO",CR.SAX VINALOPO
CRNC,3143,903002,"CAJA RURAL CITRICOLA, SDAD. COOP. CTO. LTDA.","CAJA RURAL CITRICOLA, SDAD. COOP. CTO. LTDA.",,F12012704,CR,VALENCIA,112,,12006,CASTELLON DE LA PLANA,CASTELLON,ES,,0,,0,,15/01/1988,POR TRANSFORMACION EN SECCION DE CREDITO,0000,06/03/2008,10/02/1964,,12,,N,,,,,,,,,15,,"CAJA RURAL CITRICOLA, S.C.CTO.LTDA.",CR.CASTELLON
CRNC,3148,903002,"CAJA RURAL PROVINCIAL DE LA CORUÑA, S.C.C.L.","CAJA RURAL PROVINCIAL DE LA CORUÑA, SDAD. COOP. CTO. LTDA.",,F15014582,CL,FERNANDEZ LATORRE,11,,15006,LA CORUÑA,,ES,,0,,0,,06/02/1987,POR FUSION POR ABSORCION POR,2091,06/03/2008,02/04/1946,,15,,N,,,,,,,,,11,CAJA DE AHORROS DE GALICIA,CAJA RURAL PROVINCIAL DE LA CORUÑA,CR.LA CORUñA
CRNC,3153,903002,CAJA RURAL COOP. CTO. DE PEDRO BERNARDO,CAJA RURAL COOPERATIVA DE CREDITO DE PEDRO BERNARDO,,,PZ,JOSEFA SANCHEZ DEL ARCO,29,,5470,PEDRO BERNARDO,AVILA,ES,,0,,0,,03/05/1980,POR FUSION POR ABSORCION POR,3013,06/03/2008,15/04/1947,,5,,N,,,,,,,,,7,"CAJA RURAL PROVINCIAL DE AVILA, SDAD. COOP. CTO. LTDA.",CAJA R.COOP.CTO. DE PEDRO BERNARDO,CR.P.BERNARD
CRNC,3156,903002,CAJA RURAL 'NTRA. SRA. DE LA ASUNCION' DE SONEJA,"CAJA RURAL'NUESTRA SEÑORA DE LA ASUNCION' DE SONEJA, COOPERATIVA CREDITO VALENCIANA",,F12010336,CL,MAYOR,61,,12480,SONEJA,CASTELLON,ES,,0,,0,,15/01/1988,POR FUSION POR ABSORCION POR,3061,06/03/2008,24/11/1959,,12,,N,,,,,,,,,15,"CAJA RURAL PROVINCIAL DE CASTELLON, SDAD. COOP. CTO. LTDA.","C. RURAL ""NTRA.SRA. DE LA ASUNCION""",CR. SONEJA
CRNC,3158,903002,"CAJA RURAL 'S. FELIPE NERI' DE LA LLOSA, C.C.VAL.","CAJA RURAL 'SAN FELIPE NERI' DE LA LLOSA, COOPERATIVA CREDITO VALENCIANA",,F12013728,PZ,ESPAÑA,2,,12591,LA LLOSA,CASTELLON,ES,,0,,0,,15/01/1988,POR FUSION POR ABSORCION POR,3061,06/03/2008,10/06/1970,,12,,N,,,,,,,,,15,"CAJA RURAL PROVINCIAL DE CASTELLON, SDAD. COOP. CTO. LTDA.","C.R. ""S. FELIPE NERI"" DE LA LLOSA",CR.S.FELIPE
